country,iso,year,gdp,population,area,higher_ed_pct
El Salvador,SLV,2013,21990960000.0,6138839.0,20720.0,6.05999994277954
San Marino,SMR,2022,1831700577.08904,33755.0,60.0,18.3899993896484
San Marino,SMR,2020,1544714493.24409,34770.0,60.0,18.1900005340576
San Marino,SMR,2018,1655353653.05934,34522.0,60.0,15.7600002288818
Somalia,SOM,2022,10202767269.9992,17801897.0,627340.0,4.26999998092651
Serbia,SRB,2022,66797564758.339,6664449.0,84090.0,17.0843830108643
Serbia,SRB,2021,66159884072.5308,6834326.0,84090.0,16.9075469970703
Serbia,SRB,2020,55874017668.998,6899126.0,84090.0,16.2851524353027
Serbia,SRB,2019,53864693664.5568,6945235.0,87460.0,15.5200004577637
Serbia,SRB,2018,52787520248.9242,6982604.0,87460.0,15.4879369735718
Serbia,SRB,2017,45972834713.8077,7020858.0,87460.0,14.8999996185303
Serbia,SRB,2016,42225495909.5633,7058322.0,87460.0,14.5100002288818
Serbia,SRB,2015,41297410634.9586,7095383.0,87460.0,13.5799999237061
Serbia,SRB,2014,49114321280.3466,7131787.0,87460.0,12.6499996185303
Serbia,SRB,2013,50455529604.0696,7166553.0,87460.0,11.460000038147
Serbia,SRB,2012,45103269969.4112,7201497.0,87460.0,10.9039058685303
Serbia,SRB,2011,51251098408.0924,7236519.0,87460.0,11.8000001907349
Serbia,SRB,2010,43536629233.1424,7291436.0,87460.0,9.76889324188232
Sao Tome and Principe,STP,2019,412976082.620705,213392.0,960.0,4.8479700088501
Sao Tome and Principe,STP,2017,322002845.229335,206970.0,960.0,2.75315546989441
Sao Tome and Principe,STP,2012,229371348.202606,189439.0,960.0,3.25999999046326
Suriname,SUR,2018,3996198866.57453,599513.0,160507.61,4.9513897895813
Slovak Republic,SVK,2022,115884262197.697,5431752.0,48080.0,25.8375110626221
Slovak Republic,SVK,2021,120560912620.599,5447247.0,48080.0,24.5144329071045
Slovak Republic,SVK,2020,107732602896.441,5458827.0,48080.0,23.6204929351807
Slovak Republic,SVK,2019,105843498304.094,5454147.0,48080.0,22.8600006103516
Slovak Republic,SVK,2018,106611673364.837,5446771.0,48080.0,21.8899993896484
Slovak Republic,SVK,2017,95978130734.9766,5439232.0,48080.0,20.6800003051758
Slovak Republic,SVK,2016,90347173228.6356,5430798.0,48080.0,19.6399993896484
Slovak Republic,SVK,2015,89178548717.3324,5423801.0,48082.0,18.9200000762939
Slovak Republic,SVK,2014,101713075598.862,5418649.0,48080.0,18.0599994659424
Slovak Republic,SVK,2013,99134277850.3418,5413393.0,48088.0,14.7576360702515
Slovak Republic,SVK,2012,94724394278.052,5407579.0,48088.0,13.7725563049316
Slovak Republic,SVK,2011,99705104723.4341,5398384.0,48088.0,18.5699996948242
Slovak Republic,SVK,2010,91112160800.7668,5391428.0,48091.0,0.0
Slovenia,SVN,2022,59927702746.2843,2112076.0,20136.4,26.0893592834473
Slovenia,SVN,2021,61529280461.092,2108079.0,20136.4,26.5943374633789
Slovenia,SVN,2020,53384760135.1581,2102419.0,20136.4,23.6385955810547
Slovenia,SVN,2019,53909922735.545,2088385.0,20136.4,21.5100002288818
Slovenia,SVN,2018,53689067639.9176,2073894.0,20136.4,20.6114616394043
Slovenia,SVN,2017,48153200134.6613,2066388.0,20138.1,20.6800003051758
Slovenia,SVN,2016,44290685824.0682,2065042.0,20142.0,19.6399993896484
Slovenia,SVN,2015,42709468274.8137,2063531.0,20142.6,18.8099994659424
Slovenia,SVN,2014,49514466379.6057,2061980.0,20140.0,18.2199993133545
Sweden,SWE,2022,579895717343.956,10486941.0,407280.0,33.6940689086914
Sweden,SWE,2021,637186904843.636,10415811.0,407280.0,32.6667137145996
Sweden,SWE,2020,545147614972.141,10353442.0,407280.0,32.5396308898926
Sweden,SWE,2019,532169294165.94,10278887.0,407280.0,25.0799999237061
Sweden,SWE,2018,551312498430.164,10175214.0,407310.64,30.9937076568604
Sweden,SWE,2017,536083940228.684,10057698.0,407310.64,23.9400005340576
Sweden,SWE,2016,514218206628.325,9923085.0,407310.64,23.4799995422363
Sweden,SWE,2015,501698263620.663,9799186.0,407310.64,23.0
Sweden,SWE,2014,577730245154.162,9696110.0,407339.7,22.5400009155273
Sweden,SWE,2013,584128116410.29,9600379.0,407339.7,22.0400009155273
Sweden,SWE,2012,549742183874.355,9519374.0,407339.7,1.32059144973755
Sweden,SWE,2011,570541353128.724,9449213.0,407339.7,1.32412934303284
Sweden,SWE,2010,492753255885.718,9378126.0,407339.7,1.26070201396942
Eswatini,SWZ,2022,4741163884.9523,1218917.0,17200.0,6.40754985809326
Eswatini,SWZ,2021,4785708165.93031,1206593.0,17200.0,14.4894857406616
Eswatini,SWZ,2016,3724180911.37828,1149507.0,17200.0,12.6465692520142
Turks and Caicos Islands,TCA,2019,1371838000.0,43166.0,950.0,11.7487096786499
Chad,TCD,2019,14905517742.8454,16685223.0,1259200.0,1.75650000572205
Chad,TCD,2018,15327000248.8701,16156531.0,1259200.0,2.73194313049316
Chad,TCD,2009,12317614053.6841,11893754.0,1259200.0,0.860000014305115
Togo,TGO,2022,8169476148.95692,9089738.0,54390.0,5.88405132293701
Togo,TGO,2019,6992700101.37188,8463068.0,54390.0,3.80260682106018
Togo,TGO,2017,6387422517.69225,8057140.0,54390.0,3.10193991661072
Togo,TGO,2015,5755461035.38026,7663195.0,54390.0,5.65889358520508
Togo,TGO,2011,5422442166.44146,6916474.0,54390.0,5.489173412323
Thailand,THA,2022,495644697587.661,71735329.0,510890.0,17.3500003814697
Thailand,THA,2019,543976691793.886,71522271.0,510890.0,15.6300001144409
Thailand,THA,2018,506754208404.485,71376079.0,510890.0,14.9399995803833
Thailand,THA,2016,413366349747.508,70859841.0,510890.0,14.8100004196167
Thailand,THA,2013,420333654592.547,69845114.0,510890.0,13.1300001144409
Tajikistan,TJK,2017,7536402852.85802,9085946.0,138790.0,12.0100002288818
Tajikistan,TJK,2016,6992416096.89018,8865631.0,138790.0,13.4074630737305
Tajikistan,TJK,2000,860541842.263697,6284735.0,139960.0,10.6499996185303
Turkmenistan,TKM,2019,45232857142.8571,6803944.0,469930.0,13.8386697769165
Turkmenistan,TKM,2015,35799714285.7143,6215770.0,469930.0,10.1430797576904
Timor-Leste,TLS,2022,3208593982.01071,1369295.0,14870.0,1.26540040969849
Timor-Leste,TLS,2021,3624889673.07263,1350139.0,14870.0,10.4989490509033
Timor-Leste,TLS,2016,1640464600.0,1228312.0,14870.0,7.36493015289307
Tonga,TON,2021,518228028.701685,105490.0,720.0,5.45926856994629
Tonga,TON,2019,494197853.971842,105669.0,720.0,9.49322986602783
Tonga,TON,2018,489714529.780507,105567.0,720.0,3.88434386253357
Trinidad and Tobago,TTO,2022,28510328245.1372,1365805.0,5130.0,10.1399097442627
Trinidad and Tobago,TTO,2021,24177305760.2763,1367558.0,5130.0,0.147553563117981
Trinidad and Tobago,TTO,2020,20991339706.5613,1366725.0,5130.0,0.181459173560143
Trinidad and Tobago,TTO,2019,23588037786.7403,1363985.0,5130.0,0.0460026636719704
Trinidad and Tobago,TTO,2011,25433007437.1605,1328019.0,5130.0,5.78999996185303
Trinidad and Tobago,TTO,2009,19172165225.5015,1310106.0,5130.0,9.60999965667725
Trinidad and Tobago,TTO,2008,27871587349.5413,1308587.0,5130.0,9.82999992370605
Tunisia,TUN,2022,44948769171.285,12119334.0,155360.0,12.8028297424316
Tunisia,TUN,2019,41905642418.825,11875081.0,155360.0,13.8788766860962
Tunisia,TUN,2018,42686504459.801,11765514.0,155360.0,13.3981304168701
Turkiye,TUR,2022,907118434653.505,84979913.0,769630.0,20.9415740966797
Turkiye,TUR,2021,819865223976.115,84147318.0,769630.0,20.4976119995117
Turkiye,TUR,2020,720338490327.248,83384680.0,769630.0,14.2070665359497
Turkiye,TUR,2019,761005915750.925,82579440.0,769630.0,13.2090663909912
Turkiye,TUR,2018,778972108040.602,81407204.0,769630.0,12.4488391876221
Turkiye,TUR,2017,858988492853.742,80312698.0,769630.0,12.0233488082886
Turkiye,TUR,2016,869682881593.041,79277962.0,769630.0,11.4939594268799
Turkiye,TUR,2015,864313810469.009,78218479.0,769630.0,10.5960102081299
Turkiye,TUR,2014,938934609296.966,77181884.0,769630.0,9.70770740509033
Turkiye,TUR,2013,957799120008.32,76147624.0,769630.0,1.25471687316895
Turkiye,TUR,2012,880555885492.269,75175827.0,769630.0,1.12562477588654
Turkiye,TUR,2011,838785289694.35,74223629.0,769630.0,0.970471084117889
Turkiye,TUR,2010,776967266305.53,73142150.0,769630.0,0.743439257144928
Tuvalu,TUV,2022,59065982.0873657,9992.0,30.0,6.05095529556274
Tuvalu,TUV,2017,45276595.3533146,10869.0,30.0,8.4344310760498
Tuvalu,TUV,2016,41629064.2232388,10930.0,30.0,6.22063541412354
Tanzania,TZA,2022,75769974505.0106,64711821.0,885800.0,2.31976008415222
Tanzania,TZA,2020,66068737786.0639,60972798.0,885800.0,1.57470774650574
Tanzania,TZA,2018,57003712892.0858,57437145.0,885800.0,1.41936004161835
Tanzania,TZA,2015,47413919817.124,52020962.0,885800.0,1.6764999628067
Tanzania,TZA,2014,49986726460.6805,50351512.0,885800.0,1.09650886058807
Tanzania,TZA,2012,39650394362.9287,47374260.0,885800.0,1.07453584671021
Tanzania,TZA,2010,32012892919.37,44758488.0,885800.0,0.481108099222183
Uganda,UGA,2021,40529788744.0595,45910930.0,200520.0,4.43540859222412
Uganda,UGA,2019,35353061007.9635,42999637.0,200520.0,4.25233602523804
Uganda,UGA,2017,30744473841.424,40177388.0,200520.0,2.92620801925659
Uganda,UGA,2016,29203988696.2626,38799152.0,200520.0,0.940330028533936
Uganda,UGA,2014,32612397257.4458,36395539.0,200520.0,2.4418478012085
Uganda,UGA,2012,27305915910.7877,34337438.0,200520.0,1.70000004768372
Uganda,UGA,2011,27871725241.4723,33354543.0,200520.0,1.66774535179138
Uganda,UGA,2010,26673441430.7857,32390802.0,200520.0,2.96000003814697
Uganda,UGA,2008,14440404132.2047,30539553.0,199810.0,1.8400000333786
Ukraine,UKR,2001,39309580983.2282,49106855.0,579350.0,16.75
Uruguay,URY,2022,70594110920.0358,3390913.0,175020.0,22.0100002288818
Uruguay,URY,2019,62222313618.8454,3397206.0,175020.0,11.8400001525879
Uruguay,URY,2018,65344577415.7535,3394534.0,175020.0,11.4700002670288
Uruguay,URY,2017,65005997963.4822,3388438.0,175020.0,11.3400001525879
Uruguay,URY,2016,57480787465.2716,3379283.0,175020.0,10.460000038147
Uruguay,URY,2015,57680327998.6689,3368017.0,175020.0,10.5
Uruguay,URY,2014,61496186973.902,3356334.0,175020.0,7.40999984741211
Uruguay,URY,2013,61337621933.7857,3345337.0,175020.0,7.19999980926514
United States,USA,2022,26006893000000.0,334017321.0,9147420.0,37.6599998474121
United States,USA,2021,23681171000000.0,332099760.0,9147420.0,35.0492286682129
United States,USA,2020,21354105000000.0,331577720.0,9147420.0,37.5200004577637
United States,USA,2019,21539982000000.0,330226227.0,9147420.0,36.0551528930664
United States,USA,2018,20656516000000.0,328529577.0,9147420.0,34.9900016784668
United States,USA,2017,19612102000000.0,326608609.0,9147420.0,32.0158805847168
United States,USA,2016,18804913000000.0,324353340.0,9147420.0,33.439998626709
United States,USA,2015,18295019000000.0,321815121.0,9147420.0,32.5
United States,USA,2014,17608138000000.0,319257560.0,9147420.0,31.9599990844727
United States,USA,2013,16880683000000.0,316726282.0,9147420.0,31.6599998474121
United States,USA,2012,16253970000000.0,314339099.0,9147420.0,31.0561866760254
United States,USA,2011,15599732000000.0,311839461.0,9147420.0,30.418155670166
United States,USA,2010,15048971000000.0,309378227.0,9147420.0,29.9961318969727
Uzbekistan,UZB,2022,90095926567.4359,34938955.0,440652.0,16.8500003814697
Uzbekistan,UZB,2021,77340060003.0347,34243696.0,440653.0,16.4500007629395
Uzbekistan,UZB,2019,67293639798.3996,32964701.0,440555.0,16.4300003051758
Uzbekistan,UZB,2018,58695899092.1083,32373490.0,440587.0,16.2999992370605
Uzbekistan,UZB,2016,86138288644.171,31284568.0,440591.0,16.3199996948242
Uzbekistan,UZB,2015,86196264755.3105,30749346.0,440600.0,15.8000001907349
Uzbekistan,UZB,2014,80845385809.4529,30222994.0,435789.0,15.6800003051758
Uzbekistan,UZB,2013,73180037914.9104,29724065.0,435789.0,15.4200000762939
"Venezuela, RB",VEN,2011,316482190800.364,29185212.0,882050.0,18.5100002288818
Viet Nam,VNM,2022,413445230668.578,99680655.0,313429.0,11.5200004577637
Viet Nam,VNM,2021,366474752771.009,98935098.0,313429.0,10.2703876495361
Viet Nam,VNM,2020,346615738537.796,98079191.0,313429.0,10.3575077056885
Viet Nam,VNM,2019,334365270496.667,97173776.0,313429.0,10.25
Vanuatu,VUT,2020,909421043.508407,298858.0,12190.0,2.58072924613953
Vanuatu,VUT,2019,936526267.622513,291985.0,12190.0,3.50382971763611
Vanuatu,VUT,2010,670712979.682038,238248.0,12190.0,2.93270325660706
Samoa,WSM,2022,832945205.637185,215261.0,2780.0,16.4844264984131
Samoa,WSM,2019,912950466.064906,209780.0,2780.0,11.0046997070312
Samoa,WSM,2001,266299591.479428,183166.0,2830.0,3.94000005722046
"Yemen, Rep.",YEM,2014,43228585321.3737,30226309.0,527970.0,4.98842000961304
South Africa,ZAF,2022,406920004594.074,62378410.0,1213090.0,11.4343910217285
South Africa,ZAF,2021,420886877628.703,61502603.0,1213090.0,12.960000038147
South Africa,ZAF,2020,337974655408.055,60562381.0,1213090.0,7.68192005157471
South Africa,ZAF,2019,389330032224.269,59587885.0,1213090.0,8.02000045776367
South Africa,ZAF,2018,405260723892.517,58613001.0,1213090.0,11.1089563369751
South Africa,ZAF,2017,381448814653.456,57635162.0,1213090.0,8.25
South Africa,ZAF,2016,323585509674.481,57259551.0,1213090.0,8.25026321411133
South Africa,ZAF,2015,346709790458.563,56723537.0,1213090.0,6.07000017166138
South Africa,ZAF,2014,381198869776.106,55594838.0,1213090.0,6.03802108764648
South Africa,ZAF,2013,400886013595.573,54678791.0,1213090.0,5.95415067672729
South Africa,ZAF,2011,458199494830.834,52995205.0,1213090.0,5.18007898330688
South Africa,ZAF,2010,417363822801.713,52344051.0,1213090.0,4.83927631378174
Zambia,ZMB,2022,29163782140.4858,20152938.0,743390.0,2.71212387084961
Zambia,ZMB,2021,22096416932.0089,19603607.0,743390.0,2.3370246887207
Zambia,ZMB,2020,18137764930.651,19059395.0,743390.0,3.26121473312378
Zambia,ZMB,2019,23308667781.2258,18513839.0,743390.0,2.25983357429504
Zambia,ZMB,2018,26311507273.6735,17973569.0,743390.0,1.8147200345993
Zambia,ZMB,2017,25873601260.8353,17441320.0,743390.0,1.58607089519501
Zimbabwe,ZWE,2022,32789657377.9788,16069056.0,386850.0,0.91387802362442
Zimbabwe,ZWE,2021,27240507841.6729,15797210.0,386850.0,0.959930837154388
Zimbabwe,ZWE,2019,25715657177.4682,15271368.0,386850.0,5.70975017547607
Zimbabwe,ZWE,2017,51074726484.0037,14812482.0,386850.0,3.25
Zimbabwe,ZWE,2015,19963058858.4528,14399013.0,386850.0,6.95983982086182
